,ROI,Pval,FDR,COR
311,X11164.7,0.579690723789908,0.0537672424871893,NA
312,X11167.6,0.969538619888464,0.00384604063067492,NA
313,X11168.3,0.65192365640894,0.0398976027704952,NA
314,X11173.29,0.57482747160044,0.0544994031055544,NA
315,X11174.8,0.672030984840238,0.0356074547773902,NA
316,X11175.45,0.254377752049566,0.149358081820932,NA
317,X11177.16,0.269041326631258,0.141293612367239,NA
318,X11178.21,0.0694696489213326,0.283886651491594,NA
319,X11179.7,0.568913990987042,0.0554084747586077,NA
320,X11180.17,0.104581578437497,0.243515738274031,NA
321,X11184.51,0.430195492294551,0.085699346352034,NA
322,X11185.145,0.164064636952805,0.192126351526893,NA
323,X11186.12,0.0225967123454409,0.359292673734415,NA
324,X11187.11,0.0806988004816077,0.264195149198418,NA
325,X11190.129,0.0692284701225893,0.284002816326749,NA
326,X11192.168,0.981117476818266,0.00207041344558958,NA
327,X11193.27,0.0629157552826765,0.300317950041419,NA
328,X11194.6,0.864629637878308,0.013873344574232,NA
329,X11196.31,0.183117501531916,0.179241180507595,NA
330,X11198.37,0.867159824559514,0.0137820455431071,NA
331,X11200.52,0.820245253605809,0.0187205399694606,NA
332,X11201.19,0.737741883519176,0.0258622196815815,NA
333,X11202.70,0.827424604215882,0.0174498224682775,NA
334,X11203.97,0.920790623791168,0.00767068811167645,NA
335,X11204.80,0.0935974620388724,0.254005336857079,NA
336,X11205.10,0.363739745462126,0.103355163858288,NA
337,X11207.3,0.53889356976762,0.059923865675082,NA
338,X11208.15,0.0904267613690045,0.259046313874828,NA
339,X11211.7,0.036069370737693,0.330962081258825,NA
340,X11212.7,0.0242513917989204,0.359292673734415,NA
341,X11214.40,0.871808013064642,0.0129807848451789,NA
342,X11215.6,0.876873669146457,0.0124461040151439,NA
343,X11217.16,0.845667218926962,0.0157989666435403,NA
344,X11218.84,0.700605687945884,0.0309267555543407,NA
345,X11219.95,0.801797553701977,0.0197783894179782,NA
346,X11220.53,0.915581894220083,0.00800889050440516,NA
347,X11223.1,0.761795771329177,0.0231434815778541,NA
348,X11226.16,0.334082768171178,0.112996623243335,NA
349,X11227.31,0.175137333404118,0.184166675925444,NA
350,X11228.37,0.0575456978942072,0.308736202555631,NA
351,X11229.16,0.00753244719584982,0.366709200275668,NA
352,X11231.12,0.124665896575169,0.220534866748083,NA
353,X11232.46,0.825091927727742,0.0179325466550431,NA
354,X11237.49,0.0898913494301683,0.259114031282409,NA
355,X11239.49,0.944538581297218,0.00495288028605957,NA
356,X11241.8,0.565778220649194,0.0558217191449675,NA
357,X11242.33,0.880391571780067,0.012366948636807,NA
358,X11243.90,0.920451779297839,0.00767068811167645,NA
359,X11245.43,0.378120108229398,0.0983528066826522,NA
360,X11246.3,0.0875390873097842,0.259744315649822,NA
361,X11247.20,0.736744512290524,0.0259687105796169,NA
362,X11248.43,0.177224761558524,0.18298114973196,NA
363,X11252.30,0.718407031470596,0.0271248171380113,NA
364,X11254.13,0.630908146744516,0.0428595934745134,NA
365,X11257.1,0.0990854932259349,0.247226974707726,NA
366,X11258.41,0.40903907376962,0.0915760911640359,NA
367,X11260.47,0.901292400671968,0.0101891600206938,NA
368,X11262.39,0.342825696980376,0.111045330809743,NA
369,X11263.57,0.779095551748414,0.0214754084419985,NA
370,X11264.33,0.248136796079444,0.151218318659097,NA
371,X11265.8,0.844447649906506,0.0160015465861784,NA
372,X11266.8,0.922051555205941,0.00757762953378269,NA
373,X11270.17,0.840639019135343,0.0165522979621031,NA
374,X11273.176,0.0447864308846341,0.321636586545307,NA
375,X11275.94,0.77240876571233,0.022052441511159,NA
376,X11277.23,0.35930670079401,0.105673997089116,NA
377,X11278.4,0.69691079541842,0.0314707331651247,NA
378,X11279.42,0.317312901363268,0.120887659615131,NA
379,X11280.6,0.424396673463555,0.0875276724452301,NA
380,X11281.6,0.197302756940169,0.171775255320245,NA
381,X11282.16,0.241047261888363,0.1541891697845,NA
382,X11283.13,0.371380411124077,0.100857796910521,NA
383,X11284.24,0.346807744305598,0.109084877191468,NA
384,X11285.8,0.0057037834457732,0.366709200275668,NA
385,X11286.78,0.082824316161203,0.260688545565016,NA
386,X11287.14,0.140222984296156,0.210347388485112,NA
387,X11288.26,0.342272113593436,0.111045330809743,NA
388,X11289.31,0.514107453415174,0.0641124966169884,NA
389,X11292.13,0.754772817509934,0.0234234841506714,NA
390,X11293.14,0.366311803423907,0.103052278831479,NA
391,X11294.7,0.25241815037629,0.149697743921702,NA
392,X11297.54,0.22164038132802,0.161311585688481,NA
393,X11300.32,0.409616071113475,0.0915760911640359,NA
394,X11302.237,0.0381132621824964,0.328003085032509,NA
395,X11303.7,0.375970933643878,0.0997351687116621,NA
396,X11307.33,0.153577248298523,0.198980235522792,NA
397,X11308.8,0.31527448970854,0.120987092309902,NA
398,X11310.8,0.0783508972652218,0.268962104279692,NA
399,X11311.79,0.0383529567409931,0.328003085032509,NA
400,X11312.40,0.670236962900152,0.0358719737558815,NA
401,X11313.100,0.59833890314495,0.0490843024998457,NA
402,X11315.148,0.654946084390283,0.0389040739406045,NA
403,X11318.20,0.0884906482978413,0.259744315649822,NA
404,X11319.106,0.138010443978564,0.213083850024661,NA
405,X11320.29,0.865896502287058,0.013873344574232,NA
406,X11324.3,0.624444752958823,0.0437143217157194,NA
407,X11325.8,0.630248371547076,0.0431359706096758,NA
408,X11328.9,0.0164914782963472,0.361889861200211,NA
409,X11330.15,0.310394518059704,0.122637681840434,NA
410,X11333.82,0.498564780354002,0.068394628206798,NA
411,X11334.7,0.66185355784893,0.0375851496586067,NA
412,X11336.9,0.38056614317344,0.0977470167678181,NA
413,X11338.49,0.513856496763663,0.0642205349117971,NA
414,X11342.59,0.0239270441949961,0.359292673734415,NA
415,X11348.132,0.319431357815109,0.120291806255579,NA
416,X11350.30,0.868045737305554,0.0135884268278702,NA
417,X11351.233,0.182615927335175,0.179241180507595,NA
418,X11352.42,0.493169502826829,0.0697846973153423,NA
419,X11353.143,0.198238150294435,0.171549501057095,NA
420,X11354.21,0.502173243224227,0.0675262288274234,NA
421,X11355.10,0.847442699130668,0.0156765559659074,NA
422,X11356.19,0.262230401067586,0.144875208325033,NA
423,X11358.15,0.444914426434142,0.080855002377254,NA
424,X11360.39,0.984433370010917,0.00196406782289121,NA
425,X11361.73,0.382430064654325,0.0975437569235167,NA
426,X11363.58,0.822921849575861,0.0182140217861987,NA
427,X11364.18,0.409179471920523,0.0915760911640359,NA
