,ROI,Pval,FDR,COR
99,X10499.1,0.596806387225549,0.0102191073412113,0.247137740232157
100,X10505.12,0.548902195608782,0.0102191073412113,0.121982396852164
101,X10506.53,0.55688622754491,0.0102191073412113,0.0986636174172882
102,X10507.166,0.133910726182545,0.0244277699141979,0.566238208464669
103,X10510.62,0.173884077281812,0.0199967661301086,0.518995922144861
104,X10512.13,0.568862275449102,0.0102191073412113,0.347626311944332
105,X10513.13,0.6187624750499,0.00936858698006795,0.274978406653032
106,X10514.5,0.732534930139721,0.00672036918041498,-0.128841544964307
107,X10521.10,0.382411725516322,0.0117578443934838,0.046780221481254
108,X10527.22,0.652694610778443,0.00936858698006795,0.377709418320782
109,X10528.2,0.0137527468457569,0.117823964489372,0.545136365589087
110,X10530.8,0.349766822118588,0.0117578443934838,0.289874252771415
111,X10531.18,0.425149700598802,0.0117578443934838,0.308594415328571
112,X10534.40,0.678642714570858,0.00776793178192484,0.145051935829276
113,X10539.30,0.522954091816367,0.0102191073412113,0.178059062188069
114,X10546.2,0.978043912175649,0.00220373743085553,-0.259762272349861
115,X10550.37,0.0186652840530331,0.106087774471222,0.710351768870211
116,X10551.7,0.398401065956029,0.0117578443934838,0.36012594998041
117,X10552.88,0.319120586275816,0.0117578443934838,0.357939032061186
118,X10553.8,0.046656298600311,0.0441943146162601,0.324335362102829
119,X10557.6,0.155896069287142,0.0244277699141979,0.235056036241536
120,X10558.26,0.0862030659853366,0.0441943146162601,0.242816411593835
121,X10560.1,0.00255141932988206,0.151539135948848,0.847045658347084
122,X10561.5,0.612774451097804,0.00936858698006795,0.276566776211591
123,X10562.42,0.0526549655632082,0.0441943146162601,0.286019815121687
124,X10563.13,0.0495445456565208,0.0441943146162601,0.709547564037463
125,X10565.19,0.0122219204464087,0.117823964489372,0.375652096211046
126,X10569.28,0.972055888223553,0.00278054776406121,-0.283476154676482
127,X10571.14,0.0590979782270607,0.0441943146162601,0.545040727625619
128,X10572.65,0.207861425716189,0.0120416265712433,0.140342456665842
129,X10574.10,0.646706586826347,0.00936858698006795,-0.0313859009792965
130,X10575.31,0.848303393213573,0.00630185860678656,-0.105248216458211
131,X10576.7,0.218520986009327,0.0120416265712433,0.122166823822752
132,X10580.14,0.109309042435014,0.033255326563641,0.658127201805616
133,X10582.36,0.321785476349101,0.0117578443934838,0.182216837275241
134,X10583.1,0.133081537436125,0.0244277699141979,0.543906457328309
135,X10584.7,0.968063872255489,0.00278054776406121,-0.00211390036804335
136,X10588.39,0.236508994003997,0.0120416265712433,0.413768124957629
137,X10589.7,0.794411177644711,0.00672036918041498,-0.0269853566427227
138,X10605.22,0.6187624750499,0.00936858698006795,0.331696087638533
139,X10606.34,0.225183211192538,0.0120416265712433,0.112299397296297
140,X10608.9,0.550898203592814,0.0102191073412113,0.130592554808679
141,X10612.18,0.766467065868264,0.00672036918041498,-0.139057081604682
142,X10613.33,0.916167664670659,0.00587849143478135,-0.249190909542502
143,X10615.18,0.483033932135729,0.0117578443934838,0.119813231379663
144,X10616.67,0.394403730846103,0.0117578443934838,0.416529359363326
145,X10618.190,0.94810379241517,0.00400595304055346,-0.178379091591489
146,X10620.21,0.528942115768463,0.0102191073412113,0.00582854647902031
147,X10621.26,0.259160559626915,0.0120416265712433,0.453528477630763
148,X10623.19,0.372418387741506,0.0117578443934838,0.349615780917162
149,X10624.45,0.309127248500999,0.0117578443934838,0.46560334121656
150,X10626.116,0.20253164556962,0.0120416265712433,0.287618189914247
151,X10627.87,0.508982035928144,0.0102191073412113,-0.0188870091715362
152,X10630.5,0.164556962025316,0.0241163360665722,0.517300699575112
153,X10631.9,0.191872085276482,0.0120416265712433,0.43938278097644
154,X10636.1,0.518962075848303,0.0102191073412113,0.36344607440612
155,X10637.50,0.676646706586826,0.00776793178192484,0.163862102184239
156,X10638.1,0.411177644710579,0.0117578443934838,0.515117937134384
157,X10643.16,0.99001996007984,0.00149597516529349,-0.270057207669518
158,X10647.18,0.194536975349767,0.0120416265712433,0.239370126950426
159,X10663.42,0.14257161892072,0.0244277699141979,0.636442148362397
160,X10666.7,0.55688622754491,0.0102191073412113,-0.0182610500619519
161,X10667.78,0.163224516988674,0.0244277699141979,0.537529427193532
162,X10668.5,0.696606786427146,0.00681231403915149,0.00479660381272586
163,X10672.75,0.658682634730539,0.00936858698006795,0.318524256212147
164,X10693.43,0.437125748502994,0.0117578443934838,0.421308711833953
165,X10695.12,0.298467688207861,0.0117578443934838,0.504321369225072
166,X10699.52,0.956087824351297,0.00365520912905863,0.00408174932367399
167,X10700.10,0.259826782145237,0.0120416265712433,0.498217353297427
168,X10702.1,0.155896069287142,0.0244277699141979,0.163096174884961
169,X10703.203,0.604790419161677,0.0099904263536783,0.191803107465409
170,X10704.91,0.258494337108594,0.0120416265712433,0.600919368974055
171,X10705.14,0.405189620758483,0.0117578443934838,0.417901985970731
172,X10708.3,0.708582834331337,0.00672036918041498,0.271586484701969
173,X10710.23,0.528942115768463,0.0102191073412113,0.507311594601075
174,X10713.151,0.708582834331337,0.00672036918041498,0.33387625394116
175,X10714.7,0.471057884231537,0.0117578443934838,0.036346916563737
176,X10716.35,0.856287425149701,0.00630185860678656,0.0655338575148959
177,X10721.76,0.0568762497222839,0.0441943146162601,0.270078850890429
178,X10722.13,0.632734530938124,0.00936858698006795,0.036894480572985
179,X10737.96,0.377748167888075,0.0117578443934838,0.0494395395732134
180,X10738.11,0.159227181878748,0.0244277699141979,0.148314464356272
181,X10741.22,0.702594810379242,0.00672036918041498,-0.0202780797551977
182,X10743.13,0.191872085276482,0.0120416265712433,0.136456692084164
183,X10746.24,0.800399201596806,0.00672036918041498,-0.188411214358315
184,X10748.216,0.325116588940706,0.0117578443934838,0.49017880343715
185,X10749.18,0.630738522954092,0.00936858698006795,0.0520161059818291
186,X10752.8,0.0993112641635192,0.0385619373508214,0.589144772981245
187,X10753.31,0.0412562032442041,0.0441943146162601,0.635647504791897
188,X10754.113,0.200532978014657,0.0120416265712433,0.323576414030166
189,X10756.34,0.994011976047904,0.00111852064501719,-0.300395757622164
190,X10758.2,0.0102960420730352,0.117823964489372,0.369007762855085
191,X10760.107,0.0928682514996667,0.0441943146162601,0.201830147946076
192,X10761.5,0.407185628742515,0.0117578443934838,0.158517884682343
193,X10762.2,0.536926147704591,0.0102191073412113,0.52328926623515
194,X10767.52,0.35709526982012,0.0117578443934838,0.361306207602146
195,X10780.10,0.596806387225549,0.0102191073412113,0.422272364921505
196,X10781.19,0.0473228171517441,0.0441943146162601,0.294286111362733
197,X10785.8,0.207861425716189,0.0120416265712433,0.324045145781701
198,X10798.4,0.722554890219561,0.00672036918041498,0.23637302653373
